LegId,AirlineCode,AircraftRegistration,FlightNumber,Suffix,DepartureStation,ArrivalStation,STDDate,STDTime,ATDDate,ATDTime,STDDateLocal,STDTimeLocal,ATDDateLocal,ATDTimeLocal,STADate,STATime,ATADate,ATATime,STADateLocal,STATimeLocal,ATADateLocal,ATATimeLocal
"13076107,KL,PHEZU,1303,"" "",AMS,TLS,NULL,NULL,NULL,NULL,2017-01-05,10:10:00,2017-01-05,10:23:00,NULL,NULL,NULL,NULL,2017-01-05,12:00:00,2017-01-05,11:52:00"
"13076109,KL,PHEZL,1311,"" "",AMS,TLS,2017-01-05,13:30:00,2017-01-05,13:39:00,NULL,NULL,NULL,NULL,2017-01-05,15:20:00,2017-01-05,15:17:00,NULL,NULL,NULL,NULL"
"13076056,KL,PHBGA,1184,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-05,06:10:00,2017-01-05,06:07:00,NULL,NULL,NULL,NULL,2017-01-05,07:55:00,2017-01-05,07:37:00"
"13076058,KL,PHEZB,1186,"" "",BGO,AMS,2017-01-05,13:10:00,2017-01-05,13:32:00,NULL,NULL,NULL,NULL,2017-01-05,14:55:00,2017-01-05,14:56:00,NULL,NULL,NULL,NULL"
"13076060,KL,PHEXJ,1188,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-05,10:05:00,2017-01-05,10:37:00,NULL,NULL,NULL,NULL,2017-01-05,11:45:00,2017-01-05,12:01:00"
"13076062,KL,PHBXA,1190,"" "",BGO,AMS,2017-01-05,16:30:00,2017-01-05,16:36:00,NULL,NULL,NULL,NULL,2017-01-05,18:15:00,2017-01-05,18:03:00,NULL,NULL,NULL,NULL"
"13058883,KL,PHBQL,598,"" "",CPT,AMS,NULL,NULL,NULL,NULL,2017-01-08,00:30:00,2017-01-08,00:36:00,NULL,NULL,NULL,NULL,2017-01-08,11:20:00,2017-01-08,11:10:00"
"13082361,KL,PHEZF,1186,"" "",BGO,AMS,2017-01-06,13:10:00,2017-01-06,13:14:00,NULL,NULL,NULL,NULL,2017-01-06,14:55:00,2017-01-06,14:48:00,NULL,NULL,NULL,NULL"
"13082363,KL,PHEXJ,1188,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-06,10:05:00,2017-01-06,10:22:00,NULL,NULL,NULL,NULL,2017-01-06,11:45:00,2017-01-06,11:59:00"
"13082365,KL,PHBXH,1190,"" "",BGO,AMS,2017-01-06,16:30:00,2017-01-06,16:58:00,NULL,NULL,NULL,NULL,2017-01-06,18:15:00,2017-01-06,18:34:00,NULL,NULL,NULL,NULL"
"13088630,KL,PHBGX,1184,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-07,06:10:00,2017-01-07,06:25:00,NULL,NULL,NULL,NULL,2017-01-07,07:55:00,2017-01-07,08:01:00"
"13088632,KL,PHEXD,1188,"" "",BGO,AMS,2017-01-07,11:45:00,2017-01-07,12:02:00,NULL,NULL,NULL,NULL,2017-01-07,13:30:00,2017-01-07,13:36:00,NULL,NULL,NULL,NULL"
"13064569,KL,PHEXI,1188,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-03,10:05:00,2017-01-03,10:05:00,NULL,NULL,NULL,NULL,2017-01-03,11:45:00,2017-01-03,11:45:00"
"13088634,KL,PHBGQ,1190,"" "",BGO,AMS,2017-01-07,16:30:00,2017-01-07,16:56:00,NULL,NULL,NULL,NULL,2017-01-07,18:15:00,2017-01-07,18:30:00,NULL,NULL,NULL,NULL"
"13094871,KL,PHBGR,1184,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-08,06:10:00,2017-01-08,06:04:00,NULL,NULL,NULL,NULL,2017-01-08,07:55:00,2017-01-08,07:38:00"
"13094873,KL,PHEZU,1186,"" "",BGO,AMS,2017-01-08,13:10:00,2017-01-08,13:19:00,NULL,NULL,NULL,NULL,2017-01-08,14:55:00,2017-01-08,14:46:00,NULL,NULL,NULL,NULL"
"13094875,KL,PHEZE,1188,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-08,10:05:00,2017-01-08,10:00:00,NULL,NULL,NULL,NULL,2017-01-08,11:45:00,2017-01-08,11:30:00"
"13094877,KL,PHBXW,1190,"" "",BGO,AMS,2017-01-08,16:30:00,2017-01-08,16:38:00,NULL,NULL,NULL,NULL,2017-01-08,18:15:00,2017-01-08,18:16:00,NULL,NULL,NULL,NULL"
"13082359,KL,PHBXE,1184,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-06,06:10:00,2017-01-06,06:07:00,NULL,NULL,NULL,NULL,2017-01-06,07:55:00,2017-01-06,07:42:00"
"13063337,KL,PHBGW,1184,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-04,06:10:00,2017-01-04,06:12:00,NULL,NULL,NULL,NULL,2017-01-04,07:55:00,2017-01-04,07:37:00"
"13063339,KL,PHEZN,1186,"" "",BGO,AMS,2017-01-04,13:10:00,2017-01-04,13:52:00,NULL,NULL,NULL,NULL,2017-01-04,14:55:00,2017-01-04,15:12:00,NULL,NULL,NULL,NULL"
"13063341,KL,PHEXJ,1188,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-04,10:05:00,2017-01-04,10:47:00,NULL,NULL,NULL,NULL,2017-01-04,11:45:00,2017-01-04,12:12:00"
"13063343,KL,PHBXW,1190,"" "",BGO,AMS,2017-01-04,16:30:00,2017-01-04,17:13:00,NULL,NULL,NULL,NULL,2017-01-04,18:15:00,2017-01-04,18:37:00,NULL,NULL,NULL,NULL"
"13064565,KL,PHBGW,1184,"" "",BGO,AMS,NULL,NULL,NULL,NULL,2017-01-03,06:10:00,2017-01-03,06:02:00,NULL,NULL,NULL,NULL,2017-01-03,07:55:00,2017-01-03,07:29:00"
"13064567,KL,PHEZV,1186,"" "",BGO,AMS,2017-01-03,13:10:00,2017-01-03,13:33:00,NULL,NULL,NULL,NULL,2017-01-03,14:55:00,2017-01-03,15:06:00,NULL,NULL,NULL,NULL"
"13064906,KL,PHBGH,1962,"" "",ZRH,AMS,2017-01-03,16:30:00,2017-01-03,17:26:00,NULL,NULL,NULL,NULL,2017-01-03,18:15:00,2017-01-03,18:56:00,NULL,NULL,NULL,NULL"
"13076392,KL,PHBGP,1952,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-05,06:55:00,2017-01-05,07:12:00,NULL,NULL,NULL,NULL,2017-01-05,08:50:00,2017-01-05,08:58:00"
"13076394,KL,PHEZS,1954,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-05,09:10:00,2017-01-05,09:16:00,NULL,NULL,NULL,NULL,2017-01-05,10:55:00,2017-01-05,10:47:00"
"13088506,KL,PHAKD,671,"" "",AMS,AMS,2017-01-07,14:20:00,2017-01-07,14:44:00,NULL,NULL,NULL,NULL,2017-01-07,14:20:00,2017-01-07,15:03:00,NULL,NULL,NULL,NULL"
"13082285,KL,unk,1059,"" "",AMS,AMS,NULL,NULL,NULL,NULL,2017-01-06,09:30:00,NULL,NULL,NULL,NULL,NULL,NULL,2017-01-06,09:30:00,NULL,NULL"
"13075430,KL,PHBVA,743,"" "",AMS,AMS,2017-01-05,11:35:00,NULL,NULL,NULL,NULL,NULL,NULL,2017-01-05,11:35:00,2017-01-05,12:03:00,NULL,NULL,NULL,NULL"
"13082711,KL,PHBGR,1952,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-06,06:55:00,2017-01-06,07:11:00,NULL,NULL,NULL,NULL,2017-01-06,08:50:00,2017-01-06,09:00:00"
"13082713,KL,PHEZF,1954,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-06,09:10:00,2017-01-06,09:07:00,NULL,NULL,NULL,NULL,2017-01-06,10:55:00,2017-01-06,10:52:00"
"13082715,KL,PHBGO,1958,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-06,11:45:00,2017-01-06,11:43:00,NULL,NULL,NULL,NULL,2017-01-06,13:25:00,2017-01-06,13:24:00"
"13064900,KL,PHEZV,1954,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-03,09:10:00,2017-01-03,09:55:00,NULL,NULL,NULL,NULL,2017-01-03,10:55:00,2017-01-03,11:26:00"
"13064902,KL,PHBGK,1958,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-03,11:45:00,2017-01-03,11:53:00,NULL,NULL,NULL,NULL,2017-01-03,13:25:00,2017-01-03,13:31:00"
"13064904,KL,PHEZL,1960,"" "",ZRH,AMS,2017-01-03,13:15:00,2017-01-03,13:20:00,NULL,NULL,NULL,NULL,2017-01-03,14:50:00,2017-01-03,14:55:00,NULL,NULL,NULL,NULL"
"13088930,KL,PHBXT,1952,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-07,06:55:00,2017-01-07,07:34:00,NULL,NULL,NULL,NULL,2017-01-07,08:50:00,2017-01-07,09:16:00"
"13088932,KL,PHKZS,1954,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-07,09:10:00,2017-01-07,09:26:00,NULL,NULL,NULL,NULL,2017-01-07,10:55:00,2017-01-07,11:07:00"
"13088934,KL,PHBXY,1958,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-07,11:45:00,2017-01-07,12:01:00,NULL,NULL,NULL,NULL,2017-01-07,13:25:00,2017-01-07,13:34:00"
"13076396,KL,PHBGK,1958,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-05,11:45:00,2017-01-05,11:54:00,NULL,NULL,NULL,NULL,2017-01-05,13:25:00,2017-01-05,13:18:00"
"13076398,KL,PHEZH,1960,"" "",ZRH,AMS,2017-01-05,13:15:00,2017-01-05,13:39:00,NULL,NULL,NULL,NULL,2017-01-05,14:50:00,2017-01-05,15:03:00,NULL,NULL,NULL,NULL"
"13076400,KL,PHBGK,1962,"" "",ZRH,AMS,2017-01-05,16:30:00,2017-01-05,16:28:00,NULL,NULL,NULL,NULL,2017-01-05,18:15:00,2017-01-05,17:56:00,NULL,NULL,NULL,NULL"
"13095221,KL,PHKZE,1954,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-08,09:10:00,2017-01-08,09:24:00,NULL,NULL,NULL,NULL,2017-01-08,10:55:00,2017-01-08,10:44:00"
"13095223,KL,PHBXR,1958,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-08,11:45:00,2017-01-08,11:57:00,NULL,NULL,NULL,NULL,2017-01-08,13:25:00,2017-01-08,13:16:00"
"13095225,KL,PHEZG,1960,"" "",ZRH,AMS,2017-01-08,13:15:00,2017-01-08,13:38:00,NULL,NULL,NULL,NULL,2017-01-08,14:50:00,2017-01-08,14:58:00,NULL,NULL,NULL,NULL"
"13082717,KL,PHEXF,1960,"" "",ZRH,AMS,2017-01-06,13:15:00,2017-01-06,13:46:00,NULL,NULL,NULL,NULL,2017-01-06,14:50:00,2017-01-06,15:26:00,NULL,NULL,NULL,NULL"
"13082719,KL,PHBGP,1962,"" "",ZRH,AMS,2017-01-06,16:30:00,2017-01-06,16:38:00,NULL,NULL,NULL,NULL,2017-01-06,18:15:00,2017-01-06,18:13:00,NULL,NULL,NULL,NULL"
"13082721,KL,PHEZM,1964,"" "",ZRH,AMS,2017-01-06,18:15:00,2017-01-06,18:22:00,NULL,NULL,NULL,NULL,2017-01-06,19:55:00,2017-01-06,20:00:00,NULL,NULL,NULL,NULL"
"13064898,KL,PHBGI,1952,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-03,06:55:00,2017-01-03,07:20:00,NULL,NULL,NULL,NULL,2017-01-03,08:50:00,2017-01-03,08:46:00"
"13095227,KL,PHBXU,1962,"" "",ZRH,AMS,2017-01-08,16:30:00,2017-01-08,17:14:00,NULL,NULL,NULL,NULL,2017-01-08,18:15:00,2017-01-08,19:03:00,NULL,NULL,NULL,NULL"
"13095229,KL,PHEZE,1964,"" "",ZRH,AMS,2017-01-08,18:15:00,2017-01-08,18:13:00,NULL,NULL,NULL,NULL,2017-01-08,19:55:00,2017-01-08,19:48:00,NULL,NULL,NULL,NULL"
"13088936,KL,PHEXJ,1960,"" "",ZRH,AMS,2017-01-07,13:15:00,2017-01-07,13:49:00,NULL,NULL,NULL,NULL,2017-01-07,14:50:00,2017-01-07,15:22:00,NULL,NULL,NULL,NULL"
"13088938,KL,PHEZZ,1962,"" "",ZRH,AMS,2017-01-07,16:30:00,2017-01-07,17:14:00,NULL,NULL,NULL,NULL,2017-01-07,18:15:00,2017-01-07,18:46:00,NULL,NULL,NULL,NULL"
"13095219,KL,PHBGP,1952,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-08,06:55:00,2017-01-08,07:43:00,NULL,NULL,NULL,NULL,2017-01-08,08:50:00,2017-01-08,09:07:00"
"13076111,KL,PHEZC,1313,"" "",AMS,TLS,2017-01-05,19:35:00,2017-01-05,19:44:00,NULL,NULL,NULL,NULL,2017-01-05,21:25:00,2017-01-05,21:25:00,NULL,NULL,NULL,NULL"
"13064620,KL,PHEZU,1313,"" "",AMS,TLS,2017-01-03,19:35:00,2017-01-03,19:39:00,NULL,NULL,NULL,NULL,2017-01-03,21:25:00,2017-01-03,21:17:00,NULL,NULL,NULL,NULL"
"13095228,KL,PHEZE,1963,"" "",AMS,ZRH,2017-01-08,16:10:00,2017-01-08,16:12:00,NULL,NULL,NULL,NULL,2017-01-08,17:30:00,2017-01-08,17:34:00,NULL,NULL,NULL,NULL"
"13095230,KL,PHBGN,1969,"" "",AMS,ZRH,2017-01-08,20:00:00,2017-01-08,20:02:00,NULL,NULL,NULL,NULL,2017-01-08,21:25:00,2017-01-08,21:20:00,NULL,NULL,NULL,NULL"
"13095220,KL,PHKZE,1953,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-08,06:55:00,2017-01-08,07:17:00,NULL,NULL,NULL,NULL,2017-01-08,08:25:00,2017-01-08,08:30:00"
"13095222,KL,PHBXR,1957,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-08,09:30:00,2017-01-08,09:41:00,NULL,NULL,NULL,NULL,2017-01-08,11:00:00,2017-01-08,10:53:00"
"13095224,KL,PHEZG,1959,"" "",AMS,ZRH,2017-01-08,11:15:00,2017-01-08,11:14:00,NULL,NULL,NULL,NULL,2017-01-08,12:40:00,2017-01-08,12:27:00,NULL,NULL,NULL,NULL"
"13095226,KL,PHBXU,1961,"" "",AMS,ZRH,2017-01-08,14:15:00,2017-01-08,14:31:00,NULL,NULL,NULL,NULL,2017-01-08,15:40:00,2017-01-08,15:55:00,NULL,NULL,NULL,NULL"
"13063669,KL,PHEZY,1963,"" "",AMS,ZRH,2017-01-04,16:10:00,2017-01-04,16:13:00,NULL,NULL,NULL,NULL,2017-01-04,17:30:00,2017-01-04,17:20:00,NULL,NULL,NULL,NULL"
"13063671,KL,PHBGP,1969,"" "",AMS,ZRH,2017-01-04,20:00:00,2017-01-04,20:39:00,NULL,NULL,NULL,NULL,2017-01-04,21:25:00,2017-01-04,21:53:00,NULL,NULL,NULL,NULL"
"13064901,KL,PHBGK,1957,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-03,09:30:00,2017-01-03,09:57:00,NULL,NULL,NULL,NULL,2017-01-03,11:00:00,2017-01-03,11:08:00"
"13064903,KL,PHEZL,1959,"" "",AMS,ZRH,2017-01-03,11:15:00,2017-01-03,11:21:00,NULL,NULL,NULL,NULL,2017-01-03,12:40:00,2017-01-03,12:39:00,NULL,NULL,NULL,NULL"
"13064905,KL,PHBGH,1961,"" "",AMS,ZRH,2017-01-03,14:15:00,2017-01-03,14:38:00,NULL,NULL,NULL,NULL,2017-01-03,15:40:00,2017-01-03,15:49:00,NULL,NULL,NULL,NULL"
"13063663,KL,PHBGE,1957,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-04,09:30:00,2017-01-04,09:40:00,NULL,NULL,NULL,NULL,2017-01-04,11:00:00,2017-01-04,10:55:00"
"13063665,KL,PHEZT,1959,"" "",AMS,ZRH,2017-01-04,11:15:00,2017-01-04,11:16:00,NULL,NULL,NULL,NULL,2017-01-04,12:40:00,2017-01-04,12:43:00,NULL,NULL,NULL,NULL"
"13063667,KL,PHBGP,1961,"" "",AMS,ZRH,2017-01-04,14:15:00,2017-01-04,14:29:00,NULL,NULL,NULL,NULL,2017-01-04,15:40:00,2017-01-04,15:54:00,NULL,NULL,NULL,NULL"
"13076395,KL,PHBGK,1957,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-05,09:30:00,2017-01-05,09:32:00,NULL,NULL,NULL,NULL,2017-01-05,11:00:00,2017-01-05,10:52:00"
"13076397,KL,PHEZH,1959,"" "",AMS,ZRH,2017-01-05,11:15:00,2017-01-05,11:30:00,NULL,NULL,NULL,NULL,2017-01-05,12:40:00,2017-01-05,13:05:00,NULL,NULL,NULL,NULL"
"13076399,KL,PHBGK,1961,"" "",AMS,ZRH,2017-01-05,14:15:00,2017-01-05,14:11:00,NULL,NULL,NULL,NULL,2017-01-05,15:40:00,2017-01-05,15:33:00,NULL,NULL,NULL,NULL"
"13076401,KL,PHBGR,1969,"" "",AMS,ZRH,2017-01-05,20:00:00,2017-01-05,19:59:00,NULL,NULL,NULL,NULL,2017-01-05,21:25:00,2017-01-05,21:09:00,NULL,NULL,NULL,NULL"
"13064907,KL,PHBGM,1969,"" "",AMS,ZRH,2017-01-03,20:00:00,2017-01-03,20:15:00,NULL,NULL,NULL,NULL,2017-01-03,21:25:00,2017-01-03,21:31:00,NULL,NULL,NULL,NULL"
"13064899,KL,PHEZV,1953,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-03,06:55:00,2017-01-03,07:10:00,NULL,NULL,NULL,NULL,2017-01-03,08:25:00,2017-01-03,08:31:00"
"13082714,KL,PHBGO,1957,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-06,09:30:00,2017-01-06,09:37:00,NULL,NULL,NULL,NULL,2017-01-06,11:00:00,2017-01-06,10:49:00"
"13082716,KL,PHEXF,1959,"" "",AMS,ZRH,2017-01-06,11:15:00,2017-01-06,11:26:00,NULL,NULL,NULL,NULL,2017-01-06,12:40:00,2017-01-06,12:55:00,NULL,NULL,NULL,NULL"
"13082718,KL,PHBGP,1961,"" "",AMS,ZRH,2017-01-06,14:15:00,2017-01-06,14:35:00,NULL,NULL,NULL,NULL,2017-01-06,15:40:00,2017-01-06,15:46:00,NULL,NULL,NULL,NULL"
"13082720,KL,PHEZM,1963,"" "",AMS,ZRH,2017-01-06,16:10:00,2017-01-06,16:08:00,NULL,NULL,NULL,NULL,2017-01-06,17:30:00,2017-01-06,17:23:00,NULL,NULL,NULL,NULL"
"13082722,KL,PHBXT,1969,"" "",AMS,ZRH,2017-01-06,20:00:00,2017-01-06,20:14:00,NULL,NULL,NULL,NULL,2017-01-06,21:25:00,2017-01-06,21:47:00,NULL,NULL,NULL,NULL"
"13076393,KL,PHEZS,1953,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-05,06:55:00,2017-01-05,06:57:00,NULL,NULL,NULL,NULL,2017-01-05,08:25:00,2017-01-05,08:19:00"
"13088939,KL,PHBGP,1969,"" "",AMS,ZRH,2017-01-07,20:00:00,2017-01-07,20:24:00,NULL,NULL,NULL,NULL,2017-01-07,21:25:00,2017-01-07,21:33:00,NULL,NULL,NULL,NULL"
"13088931,KL,PHKZS,1953,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-07,06:55:00,2017-01-07,07:23:00,NULL,NULL,NULL,NULL,2017-01-07,08:25:00,2017-01-07,08:35:00"
"13088933,KL,PHBXY,1957,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-07,09:30:00,2017-01-07,09:31:00,NULL,NULL,NULL,NULL,2017-01-07,11:00:00,2017-01-07,11:12:00"
"13088935,KL,PHEXJ,1959,"" "",AMS,ZRH,2017-01-07,11:15:00,2017-01-07,11:54:00,NULL,NULL,NULL,NULL,2017-01-07,12:40:00,2017-01-07,13:10:00,NULL,NULL,NULL,NULL"
"13088937,KL,PHEZZ,1961,"" "",AMS,ZRH,2017-01-07,14:15:00,2017-01-07,14:47:00,NULL,NULL,NULL,NULL,2017-01-07,15:40:00,2017-01-07,15:55:00,NULL,NULL,NULL,NULL"
"13082712,KL,PHEZF,1953,"" "",AMS,ZRH,NULL,NULL,NULL,NULL,2017-01-06,06:55:00,2017-01-06,06:59:00,NULL,NULL,NULL,NULL,2017-01-06,08:25:00,2017-01-06,08:20:00"
"13082415,KL,PHEZZ,1312,"" "",TLS,AMS,2017-01-06,15:50:00,2017-01-06,15:51:00,NULL,NULL,NULL,NULL,2017-01-06,17:50:00,2017-01-06,17:53:00,NULL,NULL,NULL,NULL"
"13063662,KL,PHBGM,1952,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-04,06:55:00,2017-01-04,07:13:00,NULL,NULL,NULL,NULL,2017-01-04,08:50:00,2017-01-04,08:49:00"
"13063664,KL,PHBGE,1958,"" "",ZRH,AMS,NULL,NULL,NULL,NULL,2017-01-04,11:45:00,2017-01-04,11:40:00,NULL,NULL,NULL,NULL,2017-01-04,13:25:00,2017-01-04,13:20:00"
"13063666,KL,PHEZT,1960,"" "",ZRH,AMS,2017-01-04,13:15:00,2017-01-04,14:11:00,NULL,NULL,NULL,NULL,2017-01-04,14:50:00,2017-01-04,15:43:00,NULL,NULL,NULL,NULL"
"13063668,KL,PHBGP,1962,"" "",ZRH,AMS,2017-01-04,16:30:00,2017-01-04,17:20:00,NULL,NULL,NULL,NULL,2017-01-04,18:15:00,2017-01-04,19:08:00,NULL,NULL,NULL,NULL"
"13063670,KL,PHEZY,1964,"" "",ZRH,AMS,2017-01-04,18:15:00,2017-01-04,18:53:00,NULL,NULL,NULL,NULL,2017-01-04,19:55:00,2017-01-04,20:29:00,NULL,NULL,NULL,NULL"
"13094927,KL,PHEZA,1312,"" "",TLS,AMS,2017-01-08,15:50:00,2017-01-08,17:28:00,NULL,NULL,NULL,NULL,2017-01-08,17:50:00,2017-01-08,19:23:00,NULL,NULL,NULL,NULL"
"13076106,KL,PHEZV,1300,"" "",TLS,AMS,NULL,NULL,NULL,NULL,2017-01-05,06:30:00,2017-01-05,06:38:00,NULL,NULL,NULL,NULL,2017-01-05,08:35:00,2017-01-05,08:38:00"
"13076108,KL,PHEZU,1304,"" "",TLS,AMS,2017-01-05,11:30:00,2017-01-05,11:31:00,NULL,NULL,NULL,NULL,2017-01-05,13:30:00,2017-01-05,13:28:00,NULL,NULL,NULL,NULL"
"13076110,KL,PHEZL,1312,"" "",TLS,AMS,2017-01-05,15:50:00,2017-01-05,15:50:00,NULL,NULL,NULL,NULL,2017-01-05,17:50:00,2017-01-05,17:36:00,NULL,NULL,NULL,NULL"
"13082411,KL,PHEZC,1300,"" "",TLS,AMS,NULL,NULL,NULL,NULL,2017-01-06,06:30:00,2017-01-06,06:38:00,NULL,NULL,NULL,NULL,2017-01-06,08:35:00,2017-01-06,08:45:00"
"13082413,KL,PHEZR,1304,"" "",TLS,AMS,2017-01-06,11:30:00,2017-01-06,11:32:00,NULL,NULL,NULL,NULL,2017-01-06,13:30:00,2017-01-06,13:38:00,NULL,NULL,NULL,NULL"
"13064617,KL,PHEZZ,1304,"" "",TLS,AMS,2017-01-03,11:30:00,2017-01-03,11:30:00,NULL,NULL,NULL,NULL,2017-01-03,13:30:00,2017-01-03,13:28:00,NULL,NULL,NULL,NULL"
"13064619,KL,PHEZE,1312,"" "",TLS,AMS,2017-01-03,15:50:00,2017-01-03,15:49:00,NULL,NULL,NULL,NULL,2017-01-03,17:50:00,2017-01-03,17:50:00,NULL,NULL,NULL,NULL"
"13088678,KL,unk,1300,"" "",TLS,AMS,NULL,NULL,NULL,NULL,2017-01-07,06:30:00,NULL,NULL,NULL,NULL,NULL,NULL,2017-01-07,08:35:00,NULL,NULL"
"13088680,KL,PHEZZ,1304,"" "",TLS,AMS,2017-01-07,11:30:00,2017-01-07,12:01:00,NULL,NULL,NULL,NULL,2017-01-07,13:30:00,2017-01-07,14:03:00,NULL,NULL,NULL,NULL"
"13094923,KL,PHEZN,1300,"" "",TLS,AMS,NULL,NULL,NULL,NULL,2017-01-08,06:30:00,2017-01-08,06:32:00,NULL,NULL,NULL,NULL,2017-01-08,08:35:00,2017-01-08,08:26:00"
"13094925,KL,PHEXC,1304,"" "",TLS,AMS,2017-01-08,11:30:00,2017-01-08,11:25:00,NULL,NULL,NULL,NULL,2017-01-08,13:30:00,2017-01-08,13:11:00,NULL,NULL,NULL,NULL"
"13046627,KL,PHBQG,758,"" "",PTY,AMS,2017-01-04,23:55:00,2017-01-04,23:49:00,NULL,NULL,NULL,NULL,2017-01-05,10:00:00,2017-01-05,10:17:00,NULL,NULL,NULL,NULL"
"13052649,KL,PHBVD,758,"" "",PTY,AMS,2017-01-05,23:55:00,2017-01-05,23:52:00,NULL,NULL,NULL,NULL,2017-01-06,10:00:00,2017-01-06,09:48:00,NULL,NULL,NULL,NULL"
"13063385,KL,PHEZU,1300,"" "",TLS,AMS,NULL,NULL,NULL,NULL,2017-01-04,06:30:00,2017-01-04,06:54:00,NULL,NULL,NULL,NULL,2017-01-04,08:35:00,2017-01-04,09:02:00"
"13063387,KL,PHEZG,1304,"" "",TLS,AMS,2017-01-04,11:30:00,2017-01-04,11:35:00,NULL,NULL,NULL,NULL,2017-01-04,13:30:00,2017-01-04,13:34:00,NULL,NULL,NULL,NULL"
"13063389,KL,PHEZH,1312,"" "",TLS,AMS,2017-01-04,15:50:00,2017-01-04,15:46:00,NULL,NULL,NULL,NULL,2017-01-04,17:50:00,2017-01-04,17:41:00,NULL,NULL,NULL,NULL"
"13064615,KL,PHEZG,1300,"" "",TLS,AMS,NULL,NULL,NULL,NULL,2017-01-03,06:30:00,2017-01-03,06:37:00,NULL,NULL,NULL,NULL,2017-01-03,08:35:00,2017-01-03,08:42:00"
"13082443,KL,PHEXA,1352,"" "",PRG,AMS,NULL,NULL,NULL,NULL,2017-01-06,08:50:00,2017-01-06,09:35:00,NULL,NULL,NULL,NULL,2017-01-06,10:30:00,2017-01-06,11:11:00"
"13058907,KL,PHBVC,758,"" "",PTY,AMS,2017-01-07,23:55:00,2017-01-07,23:59:00,NULL,NULL,NULL,NULL,2017-01-08,10:00:00,2017-01-08,10:06:00,NULL,NULL,NULL,NULL"
"13059432,KL,PHBQP,758,"" "",PTY,AMS,2017-01-06,23:55:00,2017-01-06,23:57:00,NULL,NULL,NULL,NULL,2017-01-07,10:00:00,2017-01-07,10:37:00,NULL,NULL,NULL,NULL"
"13065240,KL,PHBVO,758,"" "",PTY,AMS,2017-01-08,23:55:00,2017-01-08,23:55:00,NULL,NULL,NULL,NULL,2017-01-09,10:00:00,2017-01-09,10:12:00,NULL,NULL,NULL,NULL"
"13034367,KL,PHBQD,758,"" "",PTY,AMS,2017-01-02,23:55:00,2017-01-02,23:53:00,NULL,NULL,NULL,NULL,2017-01-03,10:00:00,2017-01-03,10:43:00,NULL,NULL,NULL,NULL"
"13040528,KL,PHBVB,758,"" "",PTY,AMS,2017-01-03,23:55:00,2017-01-03,23:57:00,NULL,NULL,NULL,NULL,2017-01-04,10:00:00,2017-01-04,10:27:00,NULL,NULL,NULL,NULL"
"13088711,KL,PHEZA,1358,"" "",PRG,AMS,2017-01-07,17:20:00,2017-01-07,17:36:00,NULL,NULL,NULL,NULL,2017-01-07,19:00:00,2017-01-07,19:17:00,NULL,NULL,NULL,NULL"
"13064651,KL,PHEZL,1358,"" "",PRG,AMS,2017-01-03,17:20:00,2017-01-03,17:35:00,NULL,NULL,NULL,NULL,2017-01-03,19:00:00,2017-01-03,19:13:00,NULL,NULL,NULL,NULL"
